@relation articlefeatures

@ATTRIBUTE "pos_2gram_IN_JJ" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNS" NUMERIC
@ATTRIBUTE "pos_2gram_IN_NN" NUMERIC
@ATTRIBUTE "pos_3gram_IN_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_3gram_NNP_NNP_VBZ" NUMERIC
@ATTRIBUTE "description_title_CharacterRatio" NUMERIC
@ATTRIBUTE "caption_title_CharacterRatio" NUMERIC
@ATTRIBUTE "title_caption_CharacterDiff" NUMERIC
@ATTRIBUTE "title_keyword_CharacterDiff" NUMERIC
@ATTRIBUTE "description_LenCharacter" NUMERIC
@ATTRIBUTE "caption_LenCharacter" NUMERIC
@ATTRIBUTE "keyword_LenCharacter" NUMERIC
@ATTRIBUTE "title_LenCharacter" NUMERIC
@ATTRIBUTE "pos_2gram_PRP_VBP" NUMERIC
@ATTRIBUTE "pos_2gram_NN_IN" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_VBZ" NUMERIC
@ATTRIBUTE "startsPunctuation" {True, False}
@ATTRIBUTE "averageLengthWords" NUMERIC
@ATTRIBUTE "countLongestWord" NUMERIC
@ATTRIBUTE "startsAdverb" {True, False}
@ATTRIBUTE "hasThirdPronoun" {True, False}
@ATTRIBUTE "hasDemonstrative" {True, False}
@ATTRIBUTE "wh_start" {True, False}
@ATTRIBUTE "pos_3gram_NNP_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNP" NUMERIC
@ATTRIBUTE "cal_pos_1grams_tag_list" NUMERIC
@ATTRIBUTE "targetTitle_linsear_write_formula" NUMERIC
@ATTRIBUTE "targetTitle_gunning_fog" NUMERIC
@ATTRIBUTE "targetTitle_coleman_liau_index" NUMERIC
@ATTRIBUTE "targetTitleCountWords" NUMERIC
@ATTRIBUTE "postTitle_char_count" NUMERIC
@ATTRIBUTE "targetTitle_char_count" NUMERIC
@ATTRIBUTE "targetDescription_char_count" NUMERIC
@ATTRIBUTE "targetKeywords_char_count" NUMERIC
@ATTRIBUTE "targetCaptions_char_count" NUMERIC
@ATTRIBUTE "targetParagraphs_char_count" NUMERIC
@ATTRIBUTE "postText_word_count" NUMERIC
@ATTRIBUTE "targetTitle_word_count" NUMERIC
@ATTRIBUTE "targetDescription_word_count" NUMERIC
@ATTRIBUTE "targetKeywords_word_count" NUMERIC
@ATTRIBUTE "targetCaptions_word_count" NUMERIC
@ATTRIBUTE "targetParagraphs_word_count" NUMERIC
@ATTRIBUTE "postText_word_frequency" NUMERIC
@ATTRIBUTE "targetDescription_word_frequency" NUMERIC
@ATTRIBUTE "targetCaptions_word_frequency" NUMERIC
@ATTRIBUTE "targetParagraphs_word_frequency" NUMERIC
@ATTRIBUTE "formal_word_ratio" NUMERIC
@ATTRIBUTE "tags_amount" NUMERIC
@ATTRIBUTE label {0,1}

@DATA
0,1,0,0,0,4.048780487804878,1.853658536585366,-35,-2,166,76,43,41,0,0,0,False,6.0,9,False,False,False,False,0,0,1,2.0,17.73333333333333,13.97,6,31,36,138,33,4565,5027,6,6,28,7,861,1008,0.0,0.0,0.0020181634712411706,0.0,1.0,0,0
0,0,1,0,0,4.507462686567164,0.23880597014925373,51,67,302,16,0,67,0,1,0,False,5.181818181818182,9,False,False,False,False,0,0,0,5.0,20.94545454545455,11.58,11,35,57,252,0,475,3448,6,11,49,-1,91,711,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,1.9318181818181819,0.011363636363636364,87,88,170,1,0,88,0,0,0,False,5.846153846153846,10,False,False,False,False,1,4,4,5.5,22.58461538461539,15.76,13,82,76,141,0,126,3874,12,13,33,-1,26,858,-1,-1,-1,-1,0.8181818181818182,1,0
0,0,0,0,0,1.0,0.5,21,-9,42,21,51,42,0,0,0,False,7.6,10,False,False,False,False,1,3,0,0.5,44.0,22.36,5,10,38,38,41,1196,1653,1,5,5,7,242,341,1.0,2.0,1.75,1.7557251908396947,1.0,0,0
0,0,0,1,0,1.0129870129870129,0.2597402597402597,57,3,78,20,74,77,1,0,0,False,5.0,8,False,False,False,False,4,8,4,5.5,13.353846153846156,10.83,13,38,65,66,61,1190,720,7,19,12,11,241,140,0.0,0.1111111111111111,0.03137254901960784,0.038461538461538464,0.7142857142857143,0,0
0,0,0,0,0,1.4545454545454546,0.15584415584415584,65,77,112,12,0,77,0,0,0,False,6.090909090909091,9,False,False,False,False,1,2,1,3.5,31.854545454545452,16.86,11,71,67,94,0,671,1461,16,11,19,-1,151,278,-1,-1,-1,-1,1.0,0,1
0,0,0,1,0,1.053191489361702,0.010638297872340425,93,94,99,1,0,94,0,0,0,False,6.916666666666667,17,False,False,False,False,5,7,3,6.0,23.46666666666667,21.97,12,65,83,85,0,128,585,11,12,15,-1,25,111,-1,-1,-1,-1,0.625,1,0
0,0,0,1,0,2.1515151515151514,0.09090909090909091,60,-28,142,6,94,66,0,0,0,False,6.333333333333333,9,False,False,False,False,2,4,5,3.0,27.822222222222223,17.66,9,41,57,120,79,366,3407,7,9,25,12,76,677,0.125,0.038461538461538464,0.02531645569620253,0.01593625498007968,1.0,0,0
0,1,0,1,1,1.6590909090909092,0.022727272727272728,86,17,146,2,71,88,0,0,1,False,5.846153846153846,11,False,False,False,False,1,4,3,5.0,19.50769230769231,15.76,13,96,76,121,54,104,3404,14,13,26,11,18,714,0.0,0.14285714285714285,0.18181818181818182,0.010739856801909307,0.5454545454545454,4,1
0,0,0,1,0,0.0,0.4696969696969697,35,66,0,31,0,66,0,0,0,False,4.583333333333333,8,False,False,False,False,0,1,1,4.5,20.133333333333333,8.92,12,57,55,-1,0,350,2575,16,14,-1,-1,58,539,-1,-1,-1,-1,0.75,0,1
0,0,3,0,0,2.3134328358208953,0.05970149253731343,63,6,155,4,61,67,0,1,0,False,4.230769230769231,7,False,False,False,False,0,0,0,5.5,13.353846153846156,6.37,13,55,55,129,54,202,5439,13,13,27,8,44,1284,0.0,0.03333333333333333,0.020833333333333332,0.003484320557491289,0.9090909090909091,0,1
0,0,0,0,0,1.0,0.2564102564102564,58,10,78,20,68,78,0,0,0,False,6.9,10,False,False,False,False,1,5,0,3.5,22.0,21.26,10,25,69,69,59,1190,1507,4,18,10,8,241,348,0.0,0.0625,0.0,0.022900763358778626,1.0,0,1
0,0,0,0,1,1.0724637681159421,0.043478260869565216,66,-24,74,3,93,69,0,0,1,False,6.777777777777778,12,False,False,False,False,0,1,5,3.0,27.822222222222223,20.27,9,61,61,62,75,338,5586,9,9,15,7,65,1153,0.0,0.0,0.0,0.0028776978417266188,0.6666666666666666,0,1
0,0,0,0,1,0.0,0.020833333333333332,47,48,0,1,0,48,0,0,1,False,5.125,10,False,False,False,False,1,4,2,3.0,15.200000000000001,10.8,8,59,41,-1,0,128,2229,14,10,-1,-1,24,456,-1,-1,-1,-1,0.9166666666666666,0,1
0,0,0,0,0,2.2037037037037037,0.018518518518518517,53,17,119,1,37,54,0,0,0,False,5.111111111111111,8,False,True,False,False,0,0,2,3.0,18.933333333333334,10.58,9,46,46,99,31,53,459,9,9,21,4,10,96,0.3,0.13636363636363635,0.25,0.09259259259259259,0.8888888888888888,0,1
0,0,0,1,0,0.98,0.02,49,-6,49,1,56,50,0,0,0,False,4.555555555555555,9,False,False,False,False,0,1,0,3.0,18.933333333333334,7.39,9,63,41,41,45,130,2041,10,9,9,8,23,361,0.0,0.0,0.03571428571428571,0.009411764705882352,1.0,0,1
0,0,0,1,0,1.36986301369863,0.2465753424657534,55,73,100,18,0,73,0,0,0,False,5.7272727272727275,11,False,False,False,False,0,1,1,4.0,24.581818181818182,14.77,11,62,63,86,0,191,4536,11,11,15,-1,37,943,-1,-1,-1,-1,0.9,0,1
0,0,0,0,0,0.5151515151515151,0.045454545454545456,63,30,34,3,36,66,1,0,0,False,4.153846153846154,7,False,True,False,False,1,3,4,5.5,10.276923076923078,5.9,13,56,54,28,29,42,2162,13,13,7,7,7,516,0.13333333333333333,0.0,0.0,0.0034965034965034965,0.6923076923076923,0,1
1,2,0,0,0,2.9833333333333334,0.016666666666666666,59,21,179,1,39,60,0,0,0,False,5.1,9,False,False,False,False,0,0,2,3.5,18.0,10.82,10,53,51,150,33,45,2230,10,10,30,4,10,427,0.0,0.0,0.0,0.008368200836820083,0.7777777777777778,2,1
0,0,0,0,0,2.1384615384615384,0.09230769230769231,59,7,139,6,58,65,0,0,0,False,5.0,10,False,False,False,False,1,4,7,4.0,20.94545454545455,11.06,11,64,55,121,51,287,6652,11,11,23,8,52,1615,0.21428571428571427,0.043478260869565216,0.017241379310344827,0.0022675736961451248,0.7272727272727273,1,1
0,0,1,0,0,2.36,0.01,99,33,236,1,67,100,0,1,0,False,6.214285714285714,12,False,False,False,False,0,0,2,6.0,30.457142857142856,18.15,14,95,87,200,55,68,1638,15,14,37,7,10,331,0.2631578947368421,0.125,0.09090909090909091,0.030555555555555555,0.8461538461538461,2,1
0,0,1,0,1,1.9666666666666666,0.011111111111111112,89,-145,177,1,235,90,0,0,1,False,4.6875,9,False,False,False,False,0,2,5,6.5,15.9,9.63,16,75,75,148,184,38,2707,16,16,30,34,1,559,0.05555555555555555,0.0625,0.0,0.024853801169590642,0.5384615384615384,0,1
0,0,0,0,0,0.9365079365079365,0.0,63,63,59,0,0,63,0,0,0,False,4.818181818181818,12,False,False,False,False,0,1,5,5.5,17.30909090909091,9.49,11,74,53,49,0,-1,1450,14,11,11,-1,-1,297,-1,-1,-1,-1,0.7,0,1
0,0,0,1,0,3.6666666666666665,0.4305555555555556,41,-299,264,31,371,72,0,0,0,False,5.545454545454546,8,False,False,True,False,4,6,4,4.5,20.94545454545455,13.73,11,61,61,225,328,1726,373,11,11,42,42,194,68,0.09090909090909091,0.045454545454545456,0.008583690987124463,0.06944444444444445,0.9090909090909091,0,1
0,0,0,1,0,1.8113207547169812,0.05660377358490566,50,53,96,3,0,53,0,0,0,False,6.714285714285714,13,False,False,False,False,0,1,3,2.5,21.942857142857143,18.97,7,47,47,81,0,111,101,7,7,16,-1,20,23,-1,-1,-1,-1,1.0,0,1
1,0,0,0,0,1.5,0.018518518518518517,53,-6,81,1,60,54,0,1,0,False,5.875,11,False,False,False,False,0,1,3,3.5,20.200000000000003,14.46,8,66,47,68,50,55,6963,9,8,14,7,10,1467,0.09090909090909091,0.1875,0.16666666666666666,0.004161712247324614,0.75,2,1
0,0,0,0,0,2.535211267605634,0.014084507042253521,70,-121,180,1,192,71,0,0,0,False,5.545454545454546,12,False,False,False,False,1,3,2,5.5,24.581818181818182,13.73,11,46,61,151,157,20,3712,5,13,30,25,1,830,0.14285714285714285,0.0967741935483871,0.0,0.014444444444444444,0.8,0,1
0,0,0,0,0,1.5416666666666667,0.020833333333333332,47,-80,74,1,128,48,0,0,1,False,5.125,9,False,False,False,False,0,0,1,2.5,15.200000000000001,10.11,8,54,41,65,107,79,598,8,9,10,10,8,122,0.1111111111111111,0.08333333333333333,0.0,0.0,0.8333333333333334,0,1
0,0,0,1,0,0.0,0.0,91,91,0,0,0,91,0,0,0,False,6.076923076923077,12,False,False,False,False,3,7,7,7.0,28.738461538461536,17.5,13,59,79,-1,0,-1,2522,14,17,-1,-1,-1,523,-1,-1,-1,-1,0.8571428571428571,0,1
0,0,0,0,0,2.440677966101695,0.01694915254237288,58,59,144,1,0,59,0,0,0,False,5.666666666666667,12,False,False,False,False,0,0,1,3.0,18.933333333333334,13.83,9,19,51,121,0,107,6013,2,9,24,-1,22,1235,-1,-1,-1,-1,1.0,0,1
2,0,0,1,0,0.39325842696629215,0.033707865168539325,172,72,70,6,106,178,0,1,0,False,5.172413793103448,9,False,False,False,True,0,2,4,12.0,20.49655172413793,13.3,29,61,150,59,91,406,843,11,29,12,16,80,181,0.15384615384615385,0.15384615384615385,0.06521739130434782,0.030456852791878174,0.6363636363636364,1,1
0,0,0,0,0,4.7272727272727275,0.06060606060606061,62,65,312,4,1,66,0,1,0,False,4.153846153846154,9,False,False,False,False,0,1,2,5.0,16.430769230769233,5.9,13,47,54,262,0,66,1409,11,13,50,0,4,301,4.0,3.8620689655172415,12.0,3.389048991354467,0.8571428571428571,0,1
0,0,0,0,0,1.0,0.01639344262295082,60,-75,61,1,136,61,0,0,0,False,6.625,12,False,False,False,False,0,1,5,3.5,30.200000000000003,18.81,8,72,53,53,112,56,4114,13,8,9,17,13,787,0.11764705882352941,0.0,0.0,0.020277481323372464,0.8181818181818182,1,1
0,0,0,0,0,1.7435897435897436,0.02564102564102564,38,-4,68,1,43,39,0,0,0,False,5.666666666666667,10,False,False,False,False,0,0,2,1.0,11.066666666666666,12.05,6,34,34,60,33,83,3456,6,6,9,6,12,666,0.16666666666666666,0.1,0.15384615384615385,0.03062583222370173,0.75,0,1
0,0,0,1,0,5.1525423728813555,0.0,59,59,304,0,0,59,0,0,0,False,5.666666666666667,9,False,False,False,False,2,4,1,3.0,23.37777777777778,13.83,9,44,51,253,0,-1,1827,8,9,52,-1,-1,389,-1,-1,-1,-1,0.75,0,1
0,0,0,0,0,0.9791666666666666,0.08333333333333333,44,-99,47,4,147,48,0,0,0,False,7.0,12,False,False,False,False,1,2,2,4.0,37.73333333333334,19.77,6,78,42,42,119,460,4793,15,6,6,19,86,943,0.11764705882352941,0.16666666666666666,0.041666666666666664,0.023629489603024575,0.9090909090909091,0,1
0,0,0,1,0,1.8775510204081634,0.5918367346938775,20,-28,92,29,77,49,0,0,1,False,6.142857142857143,10,False,False,False,False,0,1,3,2.0,21.942857142857143,15.67,7,43,43,75,64,2823,5294,7,7,17,9,505,1019,0.0,0.0,0.0,0.0,0.8333333333333334,0,1
0,0,0,1,0,3.186046511627907,0.5116279069767442,21,43,137,22,0,43,0,0,0,False,5.285714285714286,7,False,False,False,False,1,3,2,2.0,16.228571428571428,10.74,7,37,37,117,0,951,175,7,7,21,-1,175,31,-1,-1,-1,-1,1.0,0,1
0,0,0,0,0,1.0649350649350648,0.0,77,23,82,0,54,77,0,0,0,False,5.0,8,False,True,False,False,0,1,3,5.0,22.58461538461539,10.83,13,65,65,70,44,-1,1005,14,13,13,5,-1,182,0.0,0.0,-1,0.0,0.75,0,0
0,0,0,0,0,1.7866666666666666,0.013333333333333334,74,3,134,1,72,75,0,0,0,False,4.846153846153846,10,False,False,False,False,0,0,6,6.0,13.353846153846156,9.96,13,56,63,111,59,88,5697,12,13,24,12,21,1176,0.07692307692307693,0.041666666666666664,0.0,0.009389671361502348,0.7,0,1
0,0,0,1,0,1.0,0.19607843137254902,82,52,102,20,50,102,1,0,0,False,5.0588235294117645,12,False,False,False,False,3,7,0,8.0,20.564705882352943,11.77,17,36,86,86,43,1169,1315,6,21,17,7,251,297,0.0,0.05,0.01107011070110701,0.02416918429003021,0.6666666666666666,0,1
0,0,0,0,0,1.0,0.35714285714285715,36,-1,56,20,57,56,0,0,0,False,6.125,11,False,False,False,False,4,6,0,3.5,10.200000000000001,15.91,8,8,49,49,48,1169,610,2,10,8,9,251,113,0.0,0.1,0.04059040590405904,0.04032258064516129,1.0,0,0
0,0,1,1,0,3.6511627906976742,0.03488372093023256,83,86,314,3,0,86,0,3,0,False,4.8,9,False,False,False,False,2,3,4,7.0,16.0,9.97,15,54,72,263,0,550,7342,10,19,57,-1,96,1446,-1,-1,-1,-1,0.75,1,1
0,0,0,1,0,0.46835443037974683,0.02531645569620253,77,1,37,2,78,79,0,0,0,False,5.153846153846154,9,False,False,False,False,8,9,2,5.0,22.58461538461539,11.7,13,68,67,29,65,25,1790,13,13,9,13,4,353,0.07142857142857142,0.0,0.0,0.010050251256281407,1.0,0,1
0,0,0,0,0,1.2063492063492063,0.015873015873015872,62,63,76,1,0,63,0,0,0,False,5.4,10,False,False,False,False,0,0,3,4.0,22.0,12.56,10,58,54,65,0,84,2236,10,10,12,-1,17,529,-1,-1,-1,-1,0.9,1,1
0,0,0,2,0,1.0,0.028985507246376812,67,18,69,2,51,69,0,0,0,False,5.363636363636363,11,False,False,False,False,1,4,4,3.0,20.94545454545455,12.62,11,65,59,59,41,26,922,7,11,11,7,4,181,0.0,0.25,1.0,0.06341463414634146,0.5,3,0
0,0,1,0,1,2.0297029702970297,0.009900990099009901,100,4,205,1,97,101,0,1,1,False,5.375,10,False,False,False,False,1,2,4,7.5,25.900000000000002,13.63,16,87,86,174,76,59,2124,16,16,32,12,12,410,0.16666666666666666,0.1388888888888889,0.07142857142857142,0.047109207708779445,0.8666666666666667,1,1
0,0,0,1,0,2.1904761904761907,0.0,63,63,138,0,0,63,0,0,0,False,4.818181818181818,10,False,False,False,False,0,1,0,4.0,20.94545454545455,9.49,11,38,53,122,0,-1,1586,7,11,17,-1,-1,310,-1,-1,-1,-1,0.8571428571428571,0,0
0,0,0,0,0,0.352112676056338,0.0,71,71,25,0,0,71,0,0,0,False,4.538461538461538,7,False,False,False,False,1,2,2,5.5,13.353846153846156,8.16,13,72,59,21,0,-1,3524,13,13,5,-1,-1,752,-1,-1,-1,-1,0.5454545454545454,3,1
0,0,1,0,0,0.7162162162162162,0.013513513513513514,73,38,53,1,36,74,0,1,0,False,4.769230769230769,10,False,False,False,False,0,0,0,4.5,16.430769230769233,9.5,13,62,62,45,29,91,6506,13,13,9,6,19,1337,0.0,0.0,0.0,0.0013531799729364006,0.9,0,0
0,1,0,0,0,1.4024390243902438,0.012195121951219513,81,82,115,1,0,82,0,0,0,False,5.384615384615385,8,False,False,False,False,5,6,4,5.0,26.8,15.65,12,78,70,99,0,21,3815,11,12,19,-1,6,769,-1,-1,-1,-1,0.8181818181818182,1,1
0,0,0,1,0,3.4193548387096775,0.016129032258064516,61,-70,212,1,132,62,0,1,0,False,5.3,10,False,False,False,False,0,1,4,4.0,14.0,11.98,10,63,53,176,111,13,3899,13,12,37,22,2,827,0.06666666666666667,0.02564102564102564,0.5,0.028953229398663696,0.8333333333333334,0,1
0,0,0,0,0,3.1,0.05,57,60,186,3,0,60,0,0,0,False,6.625,12,False,False,False,False,2,3,7,1.25,23.6,15.25,8,56,53,157,0,213,4516,12,9,31,-1,46,898,-1,-1,-1,-1,0.9,0,0
0,0,0,0,0,2.4941176470588236,0.011764705882352941,84,85,212,1,0,85,0,0,0,False,6.166666666666667,10,False,False,False,False,5,7,4,4.0,33.46666666666666,17.62,12,76,74,180,0,22,2123,12,13,41,-1,4,522,-1,-1,-1,-1,0.8,2,0
0,0,0,1,0,2.1707317073170733,0.0975609756097561,74,82,178,8,0,82,0,1,1,False,4.466666666666667,9,False,False,False,False,0,1,5,5.5,18.666666666666668,8.05,15,68,67,154,0,43,1273,14,15,27,-1,8,255,-1,-1,-1,-1,0.8,1,1
1,0,0,0,0,0.5957446808510638,0.010638297872340425,93,59,56,1,35,94,0,1,0,False,4.9375,10,False,False,True,False,0,1,0,7.5,23.400000000000002,11.08,16,94,79,50,30,79,3457,20,16,7,3,8,693,0.0,0.0,0.0,0.015681544028950542,0.7857142857142857,0,1
0,0,0,0,0,1.4583333333333333,0.027777777777777776,70,72,105,2,0,72,0,0,0,False,5.083333333333333,10,False,False,False,False,1,3,8,4.0,20.133333333333333,11.3,12,83,61,91,0,237,3410,16,14,15,-1,43,677,-1,-1,-1,-1,0.6666666666666666,1,1
0,0,0,0,0,1.7818181818181817,0.01818181818181818,54,55,98,1,0,55,0,1,0,False,7.0,12,False,False,False,False,0,0,1,1.5,27.65714285714286,20.66,7,49,49,85,0,44,2451,7,7,14,-1,7,496,-1,-1,-1,-1,0.8571428571428571,0,1
0,0,1,0,0,4.337662337662338,0.025974025974025976,75,-14,334,2,91,77,0,1,0,False,5.5,8,False,False,False,False,0,1,1,5.0,23.46666666666667,13.73,12,59,66,283,71,56,1780,10,12,51,13,2,367,0.0,0.05454545454545454,0.0,0.02756892230576441,0.8,0,1
0,0,0,1,0,2.4029850746268657,0.4626865671641791,36,-177,161,31,244,67,0,1,0,False,5.8,10,False,False,False,False,0,3,5,4.0,22.0,14.88,10,69,58,136,217,1726,205,15,12,29,28,194,45,0.0,0.0,0.0,0.0,0.7692307692307693,0,1
1,0,0,0,0,2.8679245283018866,0.4339622641509434,30,-28,152,23,81,53,0,0,0,False,5.75,10,False,False,False,False,0,0,2,2.5,20.200000000000003,13.7,8,79,46,127,67,2453,1084,14,8,26,10,473,206,0.0,0.0,0.0,0.0,0.6923076923076923,0,1
0,0,0,0,0,2.5084745762711864,0.11864406779661017,52,-34,148,7,93,59,0,0,0,False,6.375,10,False,False,False,False,3,5,1,3.5,15.200000000000001,17.36,8,99,51,126,82,569,4970,17,8,23,12,113,983,0.05263157894736842,0.038461538461538464,0.04918032786885246,0.014692378328741965,1.0,0,0
0,0,0,0,0,3.0405405405405403,0.013513513513513514,73,74,225,1,0,74,0,0,0,False,5.7272727272727275,10,False,False,False,False,0,0,2,5.0,17.30909090909091,14.77,11,95,63,189,0,43,3367,16,11,37,-1,9,626,-1,-1,-1,-1,0.8125,0,1
0,0,0,0,0,4.130434782608695,0.014492753623188406,68,69,285,1,0,69,0,0,0,False,4.833333333333333,9,False,False,False,False,1,3,1,4.5,20.133333333333333,9.85,12,60,58,236,0,133,3964,12,12,51,-1,21,808,-1,-1,-1,-1,0.8,0,0
0,0,0,0,0,0.8888888888888888,0.011111111111111112,89,-71,80,1,161,90,0,0,0,False,5.5,13,False,False,False,False,0,0,2,2.5,19.085714285714285,11.96,14,77,77,67,129,143,4989,15,15,14,20,29,1105,0.05555555555555555,0.0625,0.030303030303030304,0.009046052631578948,0.9230769230769231,0,1
0,0,0,0,0,1.8,0.0,40,2,72,0,38,40,0,1,0,False,4.125,6,False,False,False,False,0,0,0,3.0,5.2,4.31,8,59,33,59,31,-1,2120,14,8,14,6,-1,409,0.07142857142857142,0.07142857142857142,-1,0.008639308855291577,1.0,0,1
0,0,0,0,0,5.851851851851852,0.012345679012345678,80,19,474,1,62,81,0,0,0,False,6.454545454545454,12,False,False,False,False,0,2,4,6.5,28.218181818181815,18.95,11,53,71,397,52,16,4123,9,11,82,7,1,897,0.09090909090909091,0.010869565217391304,0.0,0.0019860973187686196,0.625,0,1
0,0,0,0,0,1.4803921568627452,0.029411764705882353,99,102,151,3,0,102,1,0,0,False,4.722222222222222,10,False,True,False,False,0,0,2,11.0,18.08888888888889,9.8,18,85,85,126,0,269,4499,18,18,26,-1,46,876,-1,-1,-1,-1,0.75,0,1
0,0,0,0,0,1.7246376811594204,0.028985507246376812,67,30,119,2,39,69,0,0,0,False,5.363636363636363,9,False,True,False,False,0,0,2,4.0,17.30909090909091,12.62,11,74,59,98,31,305,1332,14,11,22,6,55,287,0.1875,0.08333333333333333,0.046875,0.03614457831325301,0.7857142857142857,0,0
1,0,0,0,0,3.4655172413793105,0.034482758620689655,56,58,201,2,0,58,0,0,0,False,6.25,10,False,False,False,False,0,0,2,2.0,25.200000000000003,16.6,8,67,50,170,0,81,3953,10,8,32,-1,10,841,-1,-1,-1,-1,0.375,1,1
0,0,0,1,0,1.9223300970873787,0.009708737864077669,102,24,198,1,79,103,0,0,0,False,5.5,11,False,False,False,False,0,2,4,5.5,23.400000000000002,14.32,16,96,88,168,60,47,1524,16,16,31,11,10,299,0.22727272727272727,0.11764705882352941,0.09090909090909091,0.058823529411764705,0.7857142857142857,2,1
2,0,0,0,0,0.4298642533936652,0.00904977375565611,219,165,95,2,56,221,2,0,0,False,5.166666666666667,10,False,False,False,False,0,0,2,14.5,25.28888888888889,13.3,36,90,186,80,50,70,828,17,36,16,7,15,174,0.08695652173913043,0.0,0.0,0.009950248756218905,0.8125,1,1
0,0,0,0,0,3.71875,0.046875,61,-28,238,3,92,64,0,0,0,False,4.909090909090909,9,False,True,False,False,0,1,3,1.5,11.472727272727274,7.35,11,58,54,196,74,73,3966,12,11,40,13,15,816,0.0,0.0,0.0,0.0,0.7272727272727273,0,0
0,0,0,0,1,3.1333333333333333,0.016666666666666666,59,24,188,1,36,60,0,1,1,False,5.777777777777778,9,False,False,False,False,0,1,1,3.5,14.488888888888889,14.47,9,86,52,164,30,204,1202,18,9,29,5,35,238,0.0,0.02702702702702703,0.047619047619047616,0.021505376344086023,0.5882352941176471,0,1
0,0,0,1,0,1.0,0.5,20,-45,40,20,85,40,0,0,0,False,7.2,11,False,False,False,False,0,1,0,1.5,4.0,20.04,5,25,36,36,70,987,2110,8,5,5,12,211,444,0.0,0.0,0.008928571428571428,0.023668639053254437,0.375,0,1
1,0,1,0,1,4.230769230769231,0.009615384615384616,103,36,440,1,68,104,0,0,1,False,4.526315789473684,10,False,True,False,False,0,1,2,7.5,22.231578947368423,8.99,19,86,86,363,56,19,3783,19,19,82,9,1,798,0.05263157894736842,0.02247191011235955,0.0,0.0055617352614015575,0.8571428571428571,0,1
0,0,0,0,0,1.1428571428571428,0.0,49,49,56,0,0,49,0,0,0,False,5.25,8,False,False,False,False,2,4,1,3.0,25.200000000000003,10.8,8,48,42,47,0,-1,4039,9,8,10,-1,-1,788,-1,-1,-1,-1,0.8888888888888888,0,1
0,0,1,0,0,1.9807692307692308,0.019230769230769232,51,52,103,1,0,52,0,1,0,False,5.625,12,False,False,False,False,0,0,0,2.5,15.200000000000001,13.01,8,45,45,88,0,10,4408,9,8,16,-1,1,892,-1,-1,-1,-1,0.8571428571428571,0,0
0,0,0,0,0,3.1029411764705883,0.08823529411764706,62,68,211,6,0,68,0,0,0,False,5.2727272727272725,10,False,False,True,False,0,4,1,5.5,17.30909090909091,12.1,11,53,58,177,0,567,7744,9,11,38,-1,101,1509,-1,-1,-1,-1,0.625,0,1
0,0,0,1,0,4.913043478260869,0.13043478260869565,40,4,226,6,42,46,0,0,0,False,4.875,8,False,False,False,False,0,1,5,2.5,20.200000000000003,9.35,8,91,39,188,36,141,2357,20,8,39,6,21,484,0.045454545454545456,0.023255813953488372,0.09090909090909091,0.007407407407407408,0.8235294117647058,0,1
0,0,0,0,0,0.0,0.0,54,54,0,0,0,54,0,0,1,False,5.111111111111111,8,False,False,False,False,0,0,2,3.5,23.37777777777778,11.22,9,46,46,-1,0,-1,2910,9,9,-1,-1,-1,587,-1,-1,-1,-1,0.7777777777777778,0,1
0,0,0,0,0,2.5272727272727273,0.03636363636363636,53,24,139,2,31,55,0,1,0,False,5.222222222222222,11,False,False,False,False,0,0,2,2.5,14.488888888888889,11.22,9,91,47,116,23,174,2147,24,9,24,5,37,453,0.0,0.0,0.0,0.0,0.8823529411764706,0,1
0,0,0,0,0,2.7111111111111112,0.022222222222222223,44,-58,122,1,103,45,0,1,0,False,5.571428571428571,8,False,False,False,False,0,0,3,2.5,21.942857142857143,12.36,7,39,39,101,88,35,1420,7,7,22,14,5,302,0.25,0.0,0.4,0.0364741641337386,0.8333333333333334,0,1
0,0,0,0,0,1.6911764705882353,0.2647058823529412,50,-195,115,18,263,68,0,0,0,False,5.9,13,False,False,False,False,2,5,2,1.25,16.0,12.5,10,94,59,103,215,1356,3253,15,13,18,35,264,653,0.0,0.08695652173913043,0.006968641114982578,0.023480662983425413,0.7857142857142857,0,1
0,0,0,0,0,2.506666666666667,0.08,69,16,188,6,59,75,0,0,0,False,6.6,13,False,False,False,False,1,2,3,4.0,22.0,19.52,10,75,66,156,50,274,5016,12,10,33,7,52,1011,0.09090909090909091,0.05,0.05660377358490566,0.013675213675213675,0.6363636363636364,1,1
0,1,0,0,0,1.0273972602739727,0.0136986301369863,72,73,75,1,0,73,0,0,0,False,5.166666666666667,10,False,False,False,False,1,2,0,5.5,20.133333333333333,11.82,12,76,62,65,0,31,2557,13,12,11,-1,8,549,-1,-1,-1,-1,1.0,0,0
