@RELATION clickbait_sample

@ATTRIBUTE "word count" NUMERIC
@ATTRIBUTE "average word length" NUMERIC
@ATTRIBUTE "length of the longest word" NUMERIC
@ATTRIBUTE "whether start with number" {True, False}
@ATTRIBUTE "whether start with who/what/why/where/when/how" {True, False}
@ATTRIBUTE label {0, 1}

@DATA
12,4.5,13,False,True,0
16,4.0,10,False,False,0
16,4.375,10,False,False,0
20,4.65,12,False,False,0
17,4.235294117647059,16,False,False,0
10,3.9,6,False,False,1
12,3.5,8,False,False,1
5,6.2,17,False,False,1
19,4.105263157894737,10,False,False,0
14,3.7857142857142856,8,False,False,0
3,5.0,11,False,False,1
16,4.4375,8,False,False,0
10,5.6,10,False,False,0
13,4.6923076923076925,12,False,False,0
12,6.166666666666667,15,False,False,0
15,4.533333333333333,9,False,False,0
22,4.5,14,False,False,0
10,5.7,9,False,False,0
16,3.625,9,False,False,0
9,6.111111111111111,10,False,False,0
11,7.0,14,False,False,1
14,4.928571428571429,9,False,False,0
13,4.461538461538462,11,False,False,0
18,4.055555555555555,10,False,False,0
26,2.730769230769231,14,True,False,0
15,4.466666666666667,10,False,False,0
20,3.6,9,False,False,0
15,3.6666666666666665,9,False,False,0
8,5.25,11,False,False,1
13,5.076923076923077,7,False,False,0
12,4.083333333333333,8,False,False,0
5,5.8,8,False,False,0
14,5.571428571428571,10,False,False,0
18,4.166666666666667,9,False,False,0
10,4.6,13,False,False,0
16,4.3125,11,False,False,0
8,3.875,7,False,False,0
10,4.3,13,False,False,0
18,3.5555555555555554,7,False,False,0
10,4.5,8,True,False,0
14,4.928571428571429,9,False,False,0
11,5.2727272727272725,8,False,False,0
15,3.3333333333333335,7,False,False,1
20,3.7,9,False,False,1
16,4.75,8,False,False,0
11,4.090909090909091,8,False,False,0
28,3.2857142857142856,13,False,False,1
8,7.0,11,False,False,0
10,4.8,10,False,False,0
16,4.9375,11,False,False,0
10,4.9,12,False,False,0
12,4.75,10,False,False,0
13,5.384615384615385,9,False,False,1
13,3.3846153846153846,8,False,False,1
19,4.631578947368421,9,False,False,0
19,3.3157894736842106,9,False,False,0
29,3.1379310344827585,8,False,False,0
12,3.75,12,False,False,1
23,4.434782608695652,13,False,False,0
19,3.8947368421052633,9,False,False,1
14,4.071428571428571,16,False,False,0
13,4.615384615384615,10,True,False,1
12,6.166666666666667,12,False,False,0
12,4.916666666666667,10,False,False,0
9,3.4444444444444446,7,False,False,1
15,4.466666666666667,12,False,False,1
14,5.571428571428571,11,False,False,0
14,3.4285714285714284,6,True,False,1
14,4.714285714285714,11,False,False,0
14,3.857142857142857,10,False,False,0
14,3.7142857142857144,7,True,False,1
14,4.5,12,False,False,0
13,3.3076923076923075,6,False,False,0
15,4.8,9,False,False,1
18,4.166666666666667,9,False,False,0
17,4.588235294117647,17,False,False,0
17,4.117647058823529,8,False,False,0
15,3.533333333333333,7,False,False,0
10,5.4,8,False,False,0
12,4.666666666666667,10,True,False,1
18,5.666666666666667,12,False,False,0
10,3.3,8,False,False,0
19,2.8421052631578947,6,False,False,1
9,3.888888888888889,9,False,False,0
12,5.5,21,True,False,1
12,5.416666666666667,12,False,False,0
23,4.043478260869565,9,False,False,0
11,5.545454545454546,9,False,False,1
12,3.9166666666666665,7,False,True,1
22,4.5,10,False,False,0
11,4.7272727272727275,8,False,False,0
10,4.1,6,True,False,1
16,5.0625,13,False,False,0
18,5.222222222222222,11,False,False,0
4,4.75,9,False,False,1
6,5.833333333333333,8,False,False,1
14,3.9285714285714284,7,False,False,0
14,4.214285714285714,8,False,False,0
16,4.875,11,False,False,0
18,4.833333333333333,13,False,False,0
20,4.65,8,False,False,1
18,3.611111111111111,9,False,False,0
16,4.625,8,False,False,0
11,5.363636363636363,9,False,False,0
6,5.833333333333333,11,False,False,0
11,3.727272727272727,7,True,False,1
16,5.0625,16,False,False,0
17,4.0588235294117645,10,False,False,1
12,5.0,11,True,False,1
18,4.055555555555555,8,False,False,0
19,4.421052631578948,9,False,False,0
13,4.846153846153846,9,False,False,0
15,4.533333333333333,14,False,False,0
13,3.6153846153846154,7,False,False,0
13,5.538461538461538,8,False,False,0
12,3.9166666666666665,7,False,False,1
9,4.666666666666667,9,False,True,1
19,4.0,9,False,False,0
19,4.2105263157894735,11,False,False,1
36,2.7222222222222223,8,False,False,0
14,5.714285714285714,9,False,False,0
14,4.928571428571429,9,False,False,0
11,5.2727272727272725,11,False,False,0
17,3.764705882352941,10,False,False,0
20,3.35,9,False,False,0
9,5.888888888888889,11,False,False,0
19,4.157894736842105,11,False,False,0
12,4.583333333333333,10,False,False,0
14,3.5714285714285716,8,False,False,0
10,4.6,14,False,False,1
7,3.857142857142857,8,False,False,1
11,4.181818181818182,8,False,False,1
7,5.142857142857143,8,False,False,1
8,6.25,9,False,False,0
12,5.666666666666667,10,False,False,0
5,3.8,8,False,False,1
20,3.95,9,False,False,1
16,4.375,7,False,False,0
9,5.0,13,False,True,0
13,5.3076923076923075,10,False,False,0
11,6.363636363636363,11,False,False,0
22,4.5,10,False,False,0
14,4.714285714285714,9,False,False,0
19,3.210526315789474,6,False,False,0
13,4.076923076923077,7,False,False,0
18,4.833333333333333,11,False,False,0
9,4.111111111111111,6,False,False,1
10,4.4,8,False,False,0
9,5.0,9,False,False,0
8,7.0,11,False,False,0
10,3.3,7,False,False,1
11,4.2727272727272725,10,False,False,1
16,4.875,12,False,False,0
6,4.166666666666667,7,False,False,1
14,4.357142857142857,7,False,False,0
11,4.7272727272727275,8,False,False,0
18,3.7777777777777777,15,False,False,0
12,4.75,9,False,False,0
8,4.0,7,False,False,1
12,4.416666666666667,8,False,False,0
16,4.3125,11,False,False,0
13,5.153846153846154,12,False,False,1
9,4.111111111111111,10,False,False,0
15,4.0,8,False,False,0
17,4.588235294117647,9,False,False,1
13,4.846153846153846,9,False,False,0
12,4.75,9,True,False,0
12,4.25,7,False,True,1
12,4.25,11,False,True,0
9,5.333333333333333,8,False,False,1
11,4.636363636363637,9,False,False,0
13,4.153846153846154,7,False,False,1
13,5.461538461538462,9,True,False,0
8,4.75,8,False,False,0
16,4.4375,7,False,False,0
14,4.928571428571429,10,False,False,0
6,2.8333333333333335,4,False,False,1
15,3.533333333333333,6,False,False,0
16,4.625,11,False,False,0
23,4.3478260869565215,14,False,False,0
23,3.9565217391304346,7,False,False,0
11,4.545454545454546,7,False,False,1
10,5.2,9,False,False,0
7,5.142857142857143,9,True,False,0
19,3.4210526315789473,8,False,False,0
14,4.214285714285714,7,False,False,0
10,5.6,9,False,False,0
14,3.7857142857142856,10,False,False,0
14,4.142857142857143,13,False,False,0
16,4.3125,7,False,False,0
12,5.166666666666667,9,False,False,0
21,4.142857142857143,16,False,False,1
15,4.6,15,False,False,0
11,4.181818181818182,15,False,False,1
11,5.545454545454546,8,False,False,0
15,4.466666666666667,10,False,True,1
17,4.176470588235294,12,False,False,0
17,4.411764705882353,13,False,False,0
9,3.7777777777777777,9,False,False,1
8,4.5,12,False,False,0
15,5.066666666666666,13,False,False,0
12,5.666666666666667,12,False,False,0
15,4.666666666666667,10,False,False,0
9,4.888888888888889,8,False,False,1
9,4.777777777777778,9,False,False,0
13,4.769230769230769,7,False,False,0
19,3.789473684210526,8,False,False,1
10,5.1,8,False,False,0
17,4.411764705882353,10,False,False,0
11,5.545454545454546,9,False,False,0
20,2.75,8,False,False,0
10,5.6,15,False,False,0
13,4.615384615384615,9,False,False,0
3,1.6666666666666667,2,False,False,1
11,6.181818181818182,12,False,False,0
8,3.375,6,False,False,0
12,5.5,11,False,True,1
11,5.7272727272727275,10,False,False,0
16,4.125,9,False,False,0
14,4.642857142857143,10,False,False,1
16,4.625,14,False,False,1
11,4.454545454545454,8,False,False,0
14,3.7857142857142856,9,False,False,0
14,5.0,16,False,False,0
13,5.0,9,False,False,0
8,5.625,9,False,False,0
16,4.1875,9,False,False,0
13,3.8461538461538463,8,False,True,0
18,4.777777777777778,14,False,False,1
24,2.9166666666666665,7,False,False,0
14,3.642857142857143,8,False,False,0
17,4.764705882352941,10,False,False,0
18,3.7222222222222223,10,False,False,0
18,4.5,9,False,False,0
10,5.2,8,False,False,0
16,4.3125,11,False,False,0
10,4.8,9,False,False,0
8,4.75,10,False,False,1
14,4.785714285714286,14,False,False,0
20,4.85,13,False,False,0
13,5.769230769230769,10,False,False,0
6,5.833333333333333,8,False,False,0
14,5.0,8,False,False,0
11,4.363636363636363,8,False,False,0
9,4.888888888888889,7,True,False,1
11,3.909090909090909,9,False,False,0
13,4.0,8,False,False,0
13,5.461538461538462,13,False,True,0
7,6.571428571428571,9,False,False,0
11,4.0,10,True,False,1
15,4.133333333333334,10,False,False,0
14,5.214285714285714,13,False,False,0
7,5.0,7,False,False,0
17,4.176470588235294,9,False,False,0
9,3.2222222222222223,7,False,True,1
11,5.090909090909091,13,False,False,1
13,5.6923076923076925,11,False,False,0
12,4.833333333333333,10,False,False,0
13,5.076923076923077,10,False,False,0
13,4.846153846153846,18,False,False,0
19,5.2105263157894735,12,False,False,0
15,4.733333333333333,11,False,False,0
16,5.0,12,False,False,0
16,4.75,10,False,False,0
11,4.090909090909091,8,False,True,0
12,6.0,11,False,False,0
15,3.8,7,False,False,1
14,3.857142857142857,9,False,False,0
15,4.466666666666667,10,False,False,1
20,3.75,14,False,False,0
12,6.083333333333333,11,False,False,0
14,5.785714285714286,13,False,False,0
24,3.9583333333333335,11,False,False,0
21,4.523809523809524,10,False,False,0
11,5.545454545454546,9,False,False,0
9,5.777777777777778,10,False,False,0
15,4.533333333333333,12,False,False,0
16,4.125,10,False,False,0
12,5.083333333333333,10,False,False,0
11,4.2727272727272725,6,True,False,1
9,5.333333333333333,7,True,False,0
8,4.375,6,False,True,1
21,3.3333333333333335,9,False,False,0
10,3.8,8,False,False,1
10,4.3,8,False,False,0
7,4.714285714285714,7,False,False,1
10,5.6,9,False,False,0
14,4.642857142857143,11,True,False,1
11,2.5454545454545454,6,True,False,1
19,4.473684210526316,10,False,False,0
8,3.875,6,False,False,1
21,4.666666666666667,11,False,False,0
19,3.9473684210526314,9,True,False,0
10,4.4,9,True,False,1
10,4.8,8,False,False,0
10,5.9,19,False,False,1
11,4.363636363636363,9,False,False,0
11,5.909090909090909,9,False,False,0
9,6.666666666666667,16,False,False,1
27,4.444444444444445,14,False,False,0
10,5.4,8,False,False,1
9,5.111111111111111,8,False,False,0
14,3.5,11,False,False,0
18,3.888888888888889,12,False,False,0
17,4.352941176470588,9,False,False,0
9,3.7777777777777777,8,True,False,1
27,3.4444444444444446,8,False,False,0
14,4.285714285714286,10,False,False,0
14,5.214285714285714,11,False,False,0
8,6.125,10,False,False,0
17,4.294117647058823,12,False,False,0
14,4.928571428571429,10,True,False,1
11,3.272727272727273,5,False,False,1
18,4.722222222222222,15,False,False,1
9,4.444444444444445,7,False,False,0
10,6.5,11,False,False,0
17,4.588235294117647,9,False,False,0
10,3.5,7,False,False,0
17,4.764705882352941,12,False,False,0
22,4.090909090909091,10,False,False,0
21,3.5714285714285716,12,False,False,0
15,4.6,11,False,False,0
19,3.3157894736842106,11,False,False,1
9,6.0,8,False,False,0
9,3.888888888888889,6,False,False,0
17,4.411764705882353,11,False,False,0
12,4.75,10,False,False,0
11,5.0,13,True,False,1
14,5.5,11,False,False,0
12,6.5,13,False,False,1
9,4.888888888888889,7,False,False,0
14,5.785714285714286,14,False,False,1
12,4.833333333333333,8,False,False,1
26,3.730769230769231,13,False,False,0
14,4.571428571428571,9,False,False,0
14,4.571428571428571,11,False,False,0
14,3.642857142857143,11,False,False,0
13,3.230769230769231,8,False,False,0
20,3.65,9,False,False,0
12,3.75,8,False,False,0
15,4.4,11,False,False,0
16,4.0,8,False,False,1
18,4.555555555555555,8,False,False,0
25,3.84,8,False,False,0
4,4.25,6,False,False,1
16,4.0625,7,False,False,0
19,4.0,9,False,False,0
15,5.266666666666667,8,False,False,0
14,4.357142857142857,8,False,False,0
14,4.928571428571429,7,False,False,0
12,5.833333333333333,10,False,False,0
17,4.0,10,True,False,1
13,4.923076923076923,12,False,False,0
12,3.5,8,False,False,0
19,3.789473684210526,8,False,False,0
12,4.333333333333333,12,False,False,0
13,3.6153846153846154,8,False,True,1
9,6.111111111111111,12,False,False,0
11,5.363636363636363,8,False,False,0
11,5.7272727272727275,11,False,False,0
20,3.45,9,False,False,1
9,4.222222222222222,7,False,False,0
13,4.538461538461538,6,False,False,0
13,4.6923076923076925,10,False,False,0
13,3.923076923076923,10,False,False,0
10,4.5,8,False,False,0
11,4.545454545454546,10,False,False,0
12,3.75,8,False,False,0
14,3.5,8,False,False,1
7,6.0,10,False,False,1
10,4.9,11,False,False,0
10,3.5,6,False,False,1
16,4.25,12,False,False,0
20,3.5,8,False,False,1
15,4.2,9,False,False,1
16,4.1875,9,False,False,0
10,4.4,7,False,True,0
13,4.076923076923077,9,True,False,1
10,4.5,9,False,False,1
10,4.4,7,False,False,1
14,3.0,9,False,False,1
11,5.545454545454546,12,False,False,0
11,5.363636363636363,10,False,False,0
12,4.916666666666667,10,False,False,0
16,4.625,9,True,False,0
8,4.875,9,False,False,1
14,3.357142857142857,7,False,False,0
20,3.95,9,False,False,0
6,6.5,11,False,True,1
18,3.611111111111111,8,False,False,0
17,4.294117647058823,9,False,False,0
17,4.470588235294118,10,False,False,0
11,5.2727272727272725,8,False,False,1
13,4.076923076923077,8,False,False,0
18,3.5,11,False,False,0
23,4.304347826086956,13,False,False,0
7,4.428571428571429,10,False,False,1
11,4.0,7,False,False,0
12,6.583333333333333,10,False,False,0
16,4.375,11,False,False,0
11,5.545454545454546,12,False,False,0
15,4.266666666666667,8,False,False,0
13,4.615384615384615,8,False,False,0
12,4.5,11,False,False,1
15,5.0,7,False,False,0
14,5.714285714285714,16,False,False,0
23,4.434782608695652,12,False,False,1
9,4.444444444444445,8,False,False,0
3,1.6666666666666667,3,False,False,1
15,3.466666666666667,7,False,False,0
11,5.363636363636363,7,False,False,0
15,4.666666666666667,9,True,False,0
17,3.8823529411764706,9,False,False,0
4,3.5,7,False,False,1
13,4.384615384615385,9,False,False,0
10,5.1,9,False,False,0
10,5.3,8,False,False,0
13,4.846153846153846,15,False,False,0
17,4.529411764705882,9,False,False,1
9,3.888888888888889,7,False,False,0
34,2.735294117647059,10,True,False,0
23,4.434782608695652,11,False,False,0
11,5.2727272727272725,9,False,False,0
10,3.7,8,False,False,0
12,4.666666666666667,12,False,False,0
11,4.7272727272727275,13,False,True,0
12,4.666666666666667,9,False,False,0
15,3.933333333333333,7,False,False,0
12,4.25,9,False,False,0
17,4.9411764705882355,11,False,False,0
14,4.0,10,False,False,1
2,2.5,3,False,False,1
24,4.208333333333333,13,False,False,1
13,3.6923076923076925,10,False,False,1
17,3.588235294117647,7,False,False,1
18,4.0,12,False,False,0
15,4.266666666666667,10,False,False,0
13,3.923076923076923,6,False,False,0
12,4.833333333333333,12,False,False,1
14,4.142857142857143,10,False,False,1
14,4.0,9,False,False,1
15,4.4,8,False,False,0
15,4.333333333333333,11,False,False,0
14,4.571428571428571,11,False,False,0
9,4.111111111111111,9,False,False,0
14,3.2857142857142856,5,False,False,0
21,3.7142857142857144,8,False,False,0
19,4.578947368421052,9,False,False,0
11,5.545454545454546,10,False,False,0
22,4.181818181818182,10,False,False,1
16,3.8125,8,False,False,0
14,5.357142857142857,10,False,False,0
20,3.7,9,False,False,0
9,4.888888888888889,9,False,False,1
17,4.882352941176471,9,False,False,0
12,4.916666666666667,10,False,False,0
20,4.75,18,False,False,0
13,5.076923076923077,8,False,False,0
11,5.818181818181818,11,False,False,0
5,3.2,4,False,False,1
11,3.6363636363636362,7,False,False,1
18,3.7777777777777777,13,False,False,1
11,4.181818181818182,9,False,False,0
11,5.2727272727272725,10,False,False,0
14,4.714285714285714,11,False,False,1
14,3.7142857142857144,10,False,False,0
12,4.583333333333333,9,False,False,0
13,4.076923076923077,11,False,False,1
18,4.611111111111111,8,False,False,1
12,4.5,9,False,False,0
20,4.6,11,False,False,0
13,3.4615384615384617,9,False,False,0
18,4.055555555555555,8,False,False,0
10,4.4,8,True,False,1
18,5.333333333333333,11,False,False,1
9,5.777777777777778,13,False,False,0
13,4.538461538461538,8,False,False,0
4,4.0,6,False,False,1
16,5.0,12,False,False,0
13,5.0,10,False,False,0
16,3.25,7,False,False,0
18,4.722222222222222,10,False,False,0
14,5.5,13,False,False,0
9,5.111111111111111,7,False,False,0
10,4.3,8,False,False,0
14,3.7857142857142856,11,False,False,0
10,4.6,9,False,False,0
8,4.75,10,False,False,0
17,5.117647058823529,16,False,False,0
14,3.5,11,False,False,0
11,4.818181818181818,10,False,False,0
15,3.933333333333333,10,False,True,1
10,4.7,7,False,False,0
17,4.411764705882353,10,False,False,0
11,5.363636363636363,9,False,False,1
11,5.636363636363637,9,False,False,0
18,3.888888888888889,9,False,False,0
12,4.833333333333333,9,False,False,0
21,3.4285714285714284,9,False,False,0
17,4.470588235294118,8,False,False,0
13,4.538461538461538,9,False,False,0
8,4.625,8,True,False,1
13,4.230769230769231,10,False,False,0
21,3.7142857142857144,8,False,False,0
9,6.444444444444445,10,False,False,0
10,4.3,8,False,False,0
12,4.333333333333333,8,False,False,0
12,5.0,10,False,False,1
15,4.133333333333334,11,False,False,0
9,5.111111111111111,7,False,False,0
14,5.285714285714286,10,False,False,0
16,5.4375,12,False,False,0
10,4.1,10,False,False,0
21,3.761904761904762,13,False,False,0
14,4.571428571428571,12,False,False,0
12,4.583333333333333,10,False,False,1
14,3.857142857142857,8,False,False,0
16,4.625,16,False,False,0
13,4.923076923076923,14,False,False,0
24,3.9583333333333335,8,False,False,0
15,4.333333333333333,8,False,False,0
18,4.055555555555555,11,False,False,0
12,4.666666666666667,10,False,False,0
11,4.363636363636363,8,False,False,1
11,5.545454545454546,10,False,False,0
16,5.0,13,False,False,0
18,4.055555555555555,8,False,True,0
20,4.1,8,False,False,0
10,5.2,9,False,True,1
14,4.0,7,False,False,0
12,4.083333333333333,10,False,False,1
14,4.285714285714286,7,True,False,1
10,5.6,12,False,False,0
12,3.9166666666666665,12,False,False,1
19,4.052631578947368,9,False,False,0
10,4.7,10,False,False,1
5,4.6,9,False,False,1
16,4.5625,8,False,False,0
9,4.333333333333333,7,False,False,1
10,4.4,8,False,False,0
23,4.0,7,False,False,0
13,4.461538461538462,11,False,False,0
8,5.375,9,False,False,0
12,5.0,12,False,False,1
5,6.2,9,False,False,1
19,4.0,10,False,False,0
20,3.55,7,False,False,0
18,3.7222222222222223,8,False,False,0
5,4.4,7,False,False,1
18,3.9444444444444446,10,False,False,0
12,3.9166666666666665,6,False,False,0
11,4.7272727272727275,9,False,False,0
13,5.769230769230769,11,False,False,0
16,4.125,7,False,False,0
15,4.4,11,False,False,0
19,4.2105263157894735,10,False,False,0
13,3.8461538461538463,7,False,False,0
7,4.285714285714286,6,False,True,1
13,4.0,8,False,False,0
18,4.5,10,False,False,0
6,7.0,10,False,False,0
11,3.8181818181818183,10,False,False,1
12,3.5,16,False,False,1
14,4.571428571428571,10,False,False,1
17,5.0588235294117645,14,False,False,0
16,3.875,12,False,False,0
12,5.583333333333333,11,False,False,1
7,7.714285714285714,10,False,False,0
11,6.181818181818182,15,False,False,0
14,3.4285714285714284,7,False,False,0
12,4.5,9,False,False,1
20,3.4,7,False,False,0
17,4.0588235294117645,10,False,False,1
18,4.5,10,False,False,0
11,5.090909090909091,9,False,False,0
10,5.6,10,False,False,0
8,6.0,11,True,False,1
17,3.5294117647058822,10,False,False,0
15,5.066666666666666,13,False,False,0
17,4.352941176470588,8,False,False,1
18,5.277777777777778,10,False,False,0
11,4.090909090909091,13,False,False,0
13,4.923076923076923,7,False,False,0
10,4.6,8,False,False,1
21,4.142857142857143,14,False,False,0
16,4.5625,11,False,False,0
10,5.1,9,False,False,0
15,4.666666666666667,9,False,False,0
9,5.555555555555555,7,False,False,0
18,4.0,9,False,True,0
15,4.666666666666667,8,False,False,0
18,3.2222222222222223,10,False,False,0
10,5.2,9,False,False,0
16,4.5,8,False,False,0
16,3.625,7,False,False,0
12,4.833333333333333,9,False,False,1
13,4.384615384615385,8,False,False,1
20,3.75,9,False,False,0
22,3.909090909090909,8,False,False,0
12,3.9166666666666665,7,False,False,0
13,3.769230769230769,6,False,False,0
12,4.916666666666667,8,True,False,0
17,4.823529411764706,14,False,False,0
14,3.5714285714285716,7,False,False,0
16,3.875,7,False,False,1
10,5.6,10,False,False,1
14,3.4285714285714284,7,False,False,0
14,5.571428571428571,11,False,False,0
17,3.4705882352941178,7,False,False,0
9,5.0,8,False,False,0
12,4.583333333333333,8,False,False,0
9,4.888888888888889,9,False,False,0
21,4.095238095238095,9,False,False,0
15,3.933333333333333,10,False,False,0
12,4.25,8,False,False,0
26,4.8076923076923075,14,False,False,0
17,4.411764705882353,10,False,False,0
15,4.0,8,False,False,0
17,4.235294117647059,10,False,False,0
14,5.285714285714286,13,False,False,1
19,3.8421052631578947,9,False,False,0
9,2.2222222222222223,4,False,False,1
14,3.7142857142857144,6,False,False,1
8,6.0,8,False,False,0
13,5.076923076923077,9,False,False,0
11,5.363636363636363,12,False,False,1
16,4.3125,8,False,False,0
12,4.0,8,False,False,0
11,5.181818181818182,9,False,False,0
10,4.8,8,False,False,0
12,6.333333333333333,12,False,False,0
15,4.333333333333333,12,False,False,0
8,7.125,16,False,False,0
15,4.133333333333334,7,False,False,0
14,4.071428571428571,8,False,False,0
10,5.0,12,False,False,0
16,4.8125,9,False,False,0
15,4.466666666666667,9,False,False,0
20,3.4,7,False,False,1
14,5.214285714285714,10,False,False,0
14,4.357142857142857,9,False,False,1
17,3.6470588235294117,9,False,False,1
14,4.428571428571429,9,False,False,0
10,3.8,10,False,False,1
14,3.857142857142857,7,False,False,0
15,5.266666666666667,11,False,False,0
21,4.0,9,False,False,1
19,5.157894736842105,8,False,False,0
8,5.5,11,False,False,0
9,6.444444444444445,11,False,False,0
20,3.6,9,False,False,0
19,3.8421052631578947,8,False,False,0
8,3.875,7,False,False,1
19,5.105263157894737,14,False,False,0
12,5.166666666666667,14,False,False,0
17,3.764705882352941,8,False,False,0
23,3.652173913043478,7,False,False,0
11,4.0,8,False,False,0
16,4.0,8,False,False,1
15,4.733333333333333,13,False,False,1
13,4.923076923076923,8,False,False,0
15,4.8,9,False,False,1
10,3.4,6,False,False,1
16,4.0,10,False,False,0
12,4.166666666666667,8,True,False,1
10,5.9,10,False,False,1
10,5.4,12,False,False,0
10,3.9,11,False,False,0
12,5.5,11,False,False,0
18,3.2222222222222223,6,False,False,1
16,4.1875,12,False,False,1
13,4.846153846153846,9,False,False,0
17,3.8823529411764706,9,False,False,0
17,5.176470588235294,13,False,False,0
18,4.333333333333333,7,True,False,0
10,5.6,8,False,False,0
12,5.25,15,False,False,0
17,3.235294117647059,7,False,False,0
10,4.2,8,False,False,0
10,5.4,9,False,False,0
14,4.857142857142857,9,False,False,1
15,4.333333333333333,13,False,False,0
2,3.5,6,False,False,1
15,3.933333333333333,17,False,False,1
14,4.642857142857143,11,False,False,1
14,4.5,15,False,False,0
8,4.125,8,False,False,0
15,4.266666666666667,9,False,False,0
13,5.153846153846154,9,False,False,0
14,3.642857142857143,9,False,False,0
9,4.444444444444445,10,False,False,0
18,4.888888888888889,14,False,False,0
9,5.555555555555555,9,False,False,0
14,4.642857142857143,13,False,False,0
11,5.545454545454546,11,False,False,0
14,4.214285714285714,8,False,False,1
8,4.375,16,False,False,0
11,5.090909090909091,9,False,False,0
6,2.8333333333333335,4,False,True,1
10,6.0,9,False,False,0
11,4.454545454545454,9,False,False,1
10,4.3,9,False,False,1
15,4.733333333333333,7,False,False,0
13,5.153846153846154,10,False,False,0
14,4.714285714285714,15,False,False,0
9,5.222222222222222,14,False,False,0
3,3.3333333333333335,6,False,False,1
10,5.1,14,False,False,1
16,4.375,8,False,False,0
23,3.9565217391304346,11,False,False,0
14,3.7857142857142856,6,False,False,0
10,5.7,10,False,False,1
18,3.7222222222222223,7,False,False,0
23,3.782608695652174,8,False,False,1
14,5.357142857142857,8,False,False,0
13,4.384615384615385,8,False,False,0
11,4.090909090909091,8,False,False,0
9,6.0,14,False,False,0
8,6.125,14,False,False,1
7,5.857142857142857,10,False,False,0
19,4.052631578947368,9,False,False,0
19,4.0,12,True,False,1
11,3.6363636363636362,6,False,False,0
13,6.461538461538462,13,False,False,0
14,4.428571428571429,10,False,False,0
15,4.0,9,False,False,1
10,4.5,7,False,False,0
12,3.25,7,False,False,1
18,4.111111111111111,8,False,False,1
11,4.909090909090909,7,False,False,0
15,5.4,8,False,False,0
9,4.666666666666667,9,False,False,0
17,4.411764705882353,13,False,False,0
8,6.0,9,False,False,1
13,3.6923076923076925,7,False,False,1
23,3.8260869565217392,8,False,False,0
14,4.285714285714286,11,False,False,0
17,3.411764705882353,7,False,False,0
26,3.6538461538461537,7,False,False,0
11,4.7272727272727275,13,False,False,0
9,6.0,12,False,False,0
8,5.5,11,True,False,1
15,5.4,12,False,False,0
2,8.0,9,False,False,1
6,6.166666666666667,8,False,False,0
14,4.428571428571429,8,False,False,0
7,4.571428571428571,7,False,False,1
11,3.5454545454545454,10,False,False,0
12,5.333333333333333,10,False,False,0
12,5.666666666666667,14,False,False,0
2,2.5,4,False,False,1
17,4.470588235294118,9,False,False,0
6,5.666666666666667,9,False,False,0
14,4.071428571428571,7,False,False,0
22,3.3636363636363638,10,False,False,0
12,3.6666666666666665,6,False,False,0
26,3.1538461538461537,9,False,False,0
11,6.454545454545454,9,False,False,0
11,6.090909090909091,10,False,False,0
25,3.28,8,False,False,0
12,4.5,11,False,False,0
13,4.384615384615385,9,False,False,0
9,3.5555555555555554,7,False,False,0
9,4.666666666666667,7,False,False,0
13,4.769230769230769,12,False,False,1
15,4.333333333333333,10,False,False,0
11,4.818181818181818,12,False,False,0
18,3.5,11,False,False,1
10,5.5,10,False,False,0
12,5.083333333333333,10,False,False,0
18,4.5,11,False,False,0
22,3.590909090909091,9,False,False,0
10,5.0,8,False,False,0
8,6.25,10,False,False,0
19,4.526315789473684,9,False,False,0
15,3.8666666666666667,6,False,False,0
24,4.0,15,False,False,0
16,2.8125,5,False,False,1
11,4.636363636363637,9,False,False,1
12,4.916666666666667,10,False,False,0
12,4.583333333333333,9,False,False,0
15,3.933333333333333,9,False,False,1
18,5.388888888888889,13,False,False,0
10,4.2,9,False,False,0
15,5.266666666666667,12,False,False,0
10,5.8,10,False,False,0
13,4.538461538461538,12,False,False,0
14,3.7857142857142856,10,True,False,1
14,4.357142857142857,8,False,False,0
16,4.0625,9,False,False,0
14,5.357142857142857,13,False,False,0
13,4.538461538461538,12,False,False,0
25,3.96,10,False,False,0
17,3.588235294117647,6,False,False,0
19,4.7368421052631575,10,False,False,0
10,4.5,10,False,False,1
12,5.25,11,False,False,0
8,3.625,6,True,False,1
11,4.2727272727272725,14,False,False,0
17,3.1176470588235294,9,False,False,1
16,3.625,9,False,False,0
15,4.6,11,False,False,0
6,5.166666666666667,7,False,False,1
19,3.473684210526316,8,False,False,1
13,5.230769230769231,12,False,False,0
14,4.142857142857143,7,False,False,0
9,3.7777777777777777,7,False,False,1
14,5.071428571428571,8,False,False,0
17,5.0,10,False,False,0
15,5.266666666666667,11,False,False,0
8,4.875,8,False,False,0
13,3.769230769230769,12,False,False,0
16,5.1875,11,False,False,0
18,5.222222222222222,19,False,False,0
14,5.214285714285714,10,False,False,0
7,4.714285714285714,7,False,False,1
12,6.083333333333333,10,False,False,0
16,5.5,13,False,False,0
15,4.733333333333333,9,False,False,1
16,4.8125,11,False,False,0
10,5.1,12,False,False,0
10,3.8,11,False,True,1
8,5.375,7,False,False,0
16,4.9375,9,False,False,0
16,4.0,7,False,False,0
10,4.0,9,False,False,0
14,4.0,7,False,False,0
12,4.333333333333333,13,False,False,0
